OTU,11NM,12NM,13NM,14NM,15NM,21NM,22NM,23NM,2CH06G,2CH07,2CH08A,2CH28,2CH39,2CH4,2CH41G,2CH42,2CH43G,2CH44G,2CH45G,2CH46A,2CH48A,2CH49G,2CH51G,31NM,32NM,33NM,34NM,411I5,412I6M,413I5,41I6F,41I6M,41NM,41TMTi2,41TMTi3,41TMTi4,41TMTi5,41TMTi6,41TMTi7,41TMTi8,41TMTi9,42NM,43NM,58MetOH,65etM,7083etOH,A2AS3A,A2AS3B,A2AS3C,AS6165A,AS6165B,AS6165C,AS6165D,AS6165E,AS6165F,AS6165G,Blank2,Blank21,CH2T1,CH2T10,CH2T11,CH2T12,CH2T4,CH2T5,CH2T7,CH2T8,CH2T9,CH2TD13,CH2TD14,CH2TD15,CH2TD19,CH2TD20,CH2TD21,CH2TD22,CH2TD23,DS15i3A,DS15i3B,DS15i3C,DS15i4A,DS15i4B,DS15i6,DS15Ti1,DS15Ti2,DS15Ti3,DS15Ti4,DS15Ti5,DS15Ti6,DS15Ti7,DS15Ti8,DS16i2A,DS16i2B,DS16i2C,DS16i2D,DS16i5,DS16i5A,DS16i5B,DS16i6A,DS16i6F,DS16i6M,DS16Ti1,DS16Ti10,DS16Ti11,DS16Ti12,DS16Ti2,DS16Ti3,DS16Ti4,DS16Ti5,DS16Ti6,DS16Ti7,DS18AS3A,DS18AS3B,DS18AS3C,DS18i2A,DS18i2B,DS18M3A,DS18M3B,DS18M3C,DS18Ti1,DS18Ti2,DS18Ti3,DS7AS2A,DS7AS2B,DS7I3A,DS7I3B,DS7I3C,DS7I3D,DS7I3E,DS7M17A,DS7M17B,DS7M17C,DS7M17D,DS7M17E,DS7T3Ti1,DS7T3Ti2,DS7T3Ti3,FLTS115,FLTS116,FLTS117,FLTS118,FLTS119,LC1A,LC2A,LC2B,LC2C,LC2D,LC2E,LC32i5A1,LC33i2A3,LC33i2B3,LC33i2C3,LC34i5A1,LC35i5A3,LC36i4A1,LC4A,LC4B,LC4C,LC5A,LC5B,LC5C,LC6A,LC6B,LC6C,M1E,MCE,MCE1,MCS,MCS1,MLF61,NK,NK1,NK11,NK2,NK3,P1A,P1B,P1C,P1E2,PC1,PC2,PC3,PC31,S1I5ASA,S1I5ASB,S1I5ASC,S1I5ASD,S1I5ASE,S1I5ASF,S1I5ASG,TU10Ti1,TU10Ti11,TU10Ti12,TU10Ti2,TU10Ti3,TU10Ti4,TU10Ti6,TU10Ti8,TU2Ti1,TU2Ti2,TU2Ti3,TU2Ti4,TU2Ti5,TU2Ti6,TU2Ti7,TU2Ti8,TU31i6A2,TU32i6A2,TU33i6A1,TU35i5A1,TU36i4A3,TU36i4B3,TU40i3A3,TU40i3B3,TU41i3A2,TU41i3B2,TU43i2A1,TU47i4A3,TU48i4A1,TU49i4A2,TU49i4B1,TU50i3A3,TU50i3B3,TU50i3C3,TU51i2A2,TU52i6A3,TU53i6A0,TU54i4A3,TU54i4B2,TU55i4A1,TU55i4B1,TU55i4C1,TU55i4D1,TU56i3A3,TU56i3B3,TU56i3C3,TU58i3A1,TU59i3A3,TU5Ti1,TU5Ti2,TU5Ti3,TU5Ti4,TU5Ti5,TU5Ti6,TU5Ti7,TU5Ti8,TU64i4A2,TU65i3A2,TU67i3A2,TU68i2A2,TU68i2B2,TU68i2C2,TU68i2D2,TU6Ti1,TU6Ti2,TU6Ti3,TU6Ti4,TU76A,TU76B,TU77A,TU77B,TU7Ti2,TU7Ti3,TU7Ti4,TU82A,TU82B,TU83B,TU83C,TU9Ti1,TU9Ti2,TU9Ti3,TU9Ti4
OTU_11,0,0,0,0,0,0,0,0,1076,2430,2,7444,731,16,0,3125,2998,6065,0,3,2,0,2560,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,3,1,0,0,0,0,0,1,0,4,1,2,0,3,0,0,0,0,0,0,3,6,0,0,333,210,69,41,409,764,0,1,5,0,1,3,0,0,4,4,1,2,782,105,70,71,1174,2312,0,0,0,0,4,1,0,0,0,1,2,7,3,0,0,0,1,0,0,0,0,9,12,0,1,0,2712,329,4338,39,7,9,3,0,0,0,0,0,1,2,0,0,1,0,8,0,0,342,14,3,4,3823,500,1276,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,5,6,1,309,1605,111,2228,3,5,1,321,6,1,1342,1021,2066,2908,2608,22,2653,347,0,29,4044,4170,9,3641,624,761,9331,7065,15,1,1976,2,0,0,0,1,0,10,0,1463,10,9,6,9,20,9,0,1,0,0,1690,43,61,3663,0,0,0,864,72,3335,182,5,7,4,4
OTU_12,0,0,0,0,0,0,0,0,0,0,0,0,23,0,8,0,0,42,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,16,127,2,8,3,1,0,0,0,0,767,2437,1161,0,0,0,0,0,0,0,0,0,14234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,41,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,352,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,47
OTU_13,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19813,46,0,0,0,9,28,183,18,60,7,9,0,0,0,0,0,2,56,3,3802,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,16,15,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,6,0,0,0,0
OTU_14,0,0,0,0,0,1,0,11,0,186,5,102,0,489,58,1,45,29,114,1682,196,0,14,0,0,0,0,0,7,0,7,11,0,3,0,15,12,9,4,0,0,1,0,0,0,36,0,0,4,11,37,1,0,108,17142,0,18,49,19,4,18,6,1,19,81,0,20,15,12,17,26,23,2,6,1,5,0,101,4,1,9,1,1,2,0,0,1,0,0,2,1,0,0,0,1,0,4,1,28,0,0,0,0,7,0,82,4,7,0,0,0,24,2,16,0,0,4,0,20,0,0,0,0,0,0,3,0,7,2,43,0,16,2,0,1,35,31,5827,108,7,32,38,22,13,20,62,18,27,4,7,8,6,27,25,9,45,66,2,25,0,12,88,0,87,523,105,562,0,0,0,0,0,0,0,0,0,0,218,6,204,3,374,1,3,0,6,0,0,0,1,0,5,1,2,18,0,1,2,1,4,0,0,33,3,1,0,1,1,8,10,2,3,12,25,11,2,0,16,5,0,2,0,2,89,1,0,2,14,3,66,3,2,1,2,0,1,2,7,0,0,4,32,5,1,0,0,6,3,0,3,1,0,9,2,0,1,47,0,12,0,10,0,14,0,2,2,4,1,5,4
OTU_15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3920,3884,3633,126,228,4039,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0
OTU_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,921,0,0,0,1,2,0,381,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,1368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,1919,0,0,110,0,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3002,0,0
OTU_17,0,0,0,0,0,0,0,0,0,7,1,26,0,13,56,1,82,113,683,4737,6162,29,0,0,0,0,0,0,12,2,29,30,0,4,3,9,3,0,6,6,0,0,0,0,0,0,61,15,11,2,11,0,20,72,1,0,52,0,0,0,2,0,1,6,2,0,3,8,0,3,0,2,5,1,0,6,2,0,1,0,1,0,0,19,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,23,1,0,0,15,0,1,1,0,5,0,3,6,1,0,25,6,33,33,2,1,41,9,2,2,38,1,10,11,15,5,6,0,4,152,3,3,9,3,4,5,1,1,9,20,18,17,6,5,8,0,3,11,3,0,0,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,6,8,1,2,10,0,9,16,41,206,0,9,12,6,0,1,2,2,1,73,0,0,1,5,1,5,0,0,1,3,3,3,2,9,1,0,1,1,0,0,0,41,4,29,2,97,7,2,2,4,0,7,5,2,1,2,9,15,7,5,0,2,11,2,4,69,9,2,5,8,12,36,41,12,11,1,654,0,10,1,3,5,10,8,115,77
OTU_18,8,0,2,51,1,45,2,4,0,14,92,15,0,40,0,0,0,0,0,1,8,5,0,0,1,1,0,5,3,1,0,6,34,15,113,56,48,0,107,54,93,4,2,0,0,80,0,0,0,0,4,0,0,0,0,0,0,0,0,18,188,23,17,40,17,3929,86,48,58,29,216,91,10,297,45,0,4,8,0,7,1,191,113,546,1980,403,589,11,326,3,0,0,0,2,4,1,0,1,0,193,2,3,0,28,3,3,8,192,455,3,3,0,0,29,3,0,0,2789,110,7,0,0,0,17,0,8,0,2,0,0,0,13,1,0,0,0,0,0,0,3,0,1,0,0,0,0,4,6,1,3,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,44,115,187,55,291,69,0,3,161,51,2,1,0,9,572,0,0,0,3,16,2,1,0,7,10,8,0,5,14,2,0,5,0,0,0,0,3,1,0,3,28,6,2,0,6,0,1,161,2,13,0,4,16,19,5,2,0,1,0,0,0,0,43,81,0,8,0,8,0,0,30,0,98,10,2,6,0,38,48,129,0
OTU_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_20,5,6,62,9,5,21,6,7,0,517,902,0,2,33,0,5,14,17,66,168,211,7,0,20,10,7,13,4,0,2,1,11,5,2,8,5,8,6,0,2,0,7,1,31,23,39,44,0,0,20,8,2,0,0,13,2,0,0,0,5,70,5,3,7,27,15,6,29,28,8,8,11,3,5,18,7,2,0,10,1,0,29,3,40,13,84,38,0,14,9,2,4,12,6,23,14,1,5,12,6,5,0,0,48,1,2,21,0,8,3,1,1,25,10,17,23,7,3,26,0,211,59,18,16,14,7,16,15,19,0,32,16,3,5,11,24,41,26,109,35,2,3,0,0,3,2,7,8,2,10,0,11,8,1,9,3,1,1,4,0,0,0,0,751,2937,933,3429,531,0,0,0,0,0,1280,206,671,0,0,0,0,0,0,1,0,0,1,0,0,0,10,10,4,3,7,12,0,8,22,6,0,0,0,0,12,1,0,0,1,1,6,1,0,4,3,1,0,7,41,4,0,1,2,0,0,0,248,3,29,10,7,1,9,2,1,30,0,21,20,2,4,29,48,25,45,1,5,0,0,0,9,0,9,8,0,3,8,0,4,0,23,0,5,0,3,12,2,0,3,23,13
OTU_21,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332,4168,123,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4054,16,5460,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
OTU_23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,3794,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_24,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,2,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,0,8,0,1,14,0,0,1,1,0,0,18,0,0,3,5,0,0,0,5,0,13,0,1,9,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,344,129,362,237,223,146,18,5,7,0,0,0,0,288,224,242,183,159,200,5,7,95,0,1453,5274,156,772,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,1,0,4,3,2,0,0,1,0,0,0,274,0,0,1,0,4,5,20,6,2,0,0,16,4,1,2,0,2,0,0,0,2,10,0,1,4,0,0,1,0,0,4,5,20,0,0,12,22,0,1,0,0,8,0,0,28,0,0,0,0,0,0,7,0,0,0,0,10,2,16,8,0,0,1,29
OTU_25,1,0,2,1,1,0,0,1,0,0,14,2,0,3,4366,0,0,227,2726,17,17,0,0,0,0,0,0,5,12,8,1,10,0,12,2,5,6,20,3,7,0,1,1,2,5,1,7,3,3,186,98,40,53,61,35,5,0,0,0,23,25,18,36,27,41,0,28,29,39,24,18,19,28,6,31,0,1,424,5,1,1518,5,10,40,16,13,14,0,15,6,0,3,5,0,6,8,1,2,15,18,3,2,9,36,4,4,7,2,42,7,38,2,0,13,2714,25,3051,9,10,1,5,6,3235,1057,10,0,0,10,38,17,5,3,1,5,4,72,181,69,288,159,5,1,7,4,2,5,11,24,12,9,1,3,3,2,3,4,3,1,0,1,1,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,7,16,5,15,13,7,0,5,8,7,1,1,2,7,4,1,0,0,362,162,5,2,4,4,1,3,0,0,634,4,1,0,1,2,0,240,0,3,2,2,3,2,1,163,1,9,0,26,5,1,10,10,19,17,3,4,1,24,4,2,6,5,20,14,0,3,3,3,2,0,10,7,11,4,5114,1013,4,3,6,6,26
OTU_26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1314,0,0,0,9816,149,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,1932,0,0,0,7,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_27,0,2,1,4,0,1,0,39,0,223,36,184,0,718,254,9,19,9,79,235,290,54,0,0,3,0,0,0,40,7,291,223,0,2,0,26,4,73,0,26,0,0,0,0,0,1,0,0,0,96,165,42,0,0,49,0,1,2,0,5,19,7,5,47,25,0,21,18,31,89,2,108,5,2,1,3,8,29,67,1,8,0,8,3,5,3,1,0,3,0,0,3,0,0,0,2,9,1,9,0,2,1,0,8,0,14,5,8,2,3,0,4,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,10,6,52,4,37,9,0,0,43,49,1493,88,10,113,49,139,31,52,603,33,44,36,18,14,46,27,82,61,53,164,31,203,11,29,28,0,0,138,0,172,0,0,0,0,0,0,11,212,54,1,4058,138,4644,132,0,0,32,0,33,2,138,0,0,22,23,0,6,2,0,7,0,1,0,0,8,10,7,0,2,0,0,11,2,0,1,7,14,4,0,2,217,29,0,9,2,5,105,2,3,4,20,1,12,14,22,6,0,0,2,14,1,2,2,9,74,25,7,0,0,1,0,0,0,13,1,2,12,9,0,15,2,1,2,19,0,4,2,39,7,9,4,32,10
OTU_28,7,23,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,6,1,0,1,202,79,39,42,99,111,3,0,0,2,4,2,2,13,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,32,54,2538,575,5,4,7,3,6,2,4,1,2,0,0,1,0,0,5,9,3,4,2,7,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_29,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,11,391,171,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,4,2,6,0,3,0,9,2,1,13,88,12,5,2108,0,101,0,0,0,0,0,0,8,2,2,0,4,985,19,4,31,0,0,0,25,4,0,8,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,6,111,0,0,4,4,0,0,0,0,0,0,0,0,0,4,3,0,0,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,7,0,0,0,6,1,0,0,0,0,3,0,4,0,2,1,8,0,0,0,9,0,0,40,0,0,0,0,4,0,2,0,3,0
OTU_30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,5443,691,4949,0,0,0,0,0,0,0,0,30,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,1,0,0,2,1,0,0
OTU_31,1,0,0,1,1,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,112,111,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,73,4,138,14,34,2,25,3,1,100,27,1232,5,37,2,0,0,3,0,0,0,104,4,0,1,3,0,0,5,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
OTU_32,0,0,0,0,0,0,0,0,0,2,41,0,0,0,0,0,0,4,0,0,121,0,0,0,0,0,0,0,0,13,0,8,0,18,156,182,42,9,19,73,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,2,0,6,0,5,70,1,10,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,6,0,5,6,3,0,0,4,0,57,7,5,7,25,18,1,1176,14,56,0,0,0,0,0,0,0,0,0,0,0,55,0,5,15,18,0,14,6,1,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,126,767,9,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,2,5,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,76,2,0,4,0,0,0,3,0,0,9,0,0,0,5,2,54,0,0,0,0,1,0,16,0,19,4,1,0,0,0,0,0,0
